FID,SpawnID,SURV_TYP,SURV_ID,YEAR,DATE,TIME,DATETIME,SPAWN_ID,EST_MILES,MEAS_MILES,ASSOC_SCHL,TIDE_HT,TIDE_CMT,EST_BIOMS,DEP_RANGE,LOC_DESC,LOC_ACCUR,LOC_AC_DES,DISTRICT,SUBDIST,STAT_AR,STAT_AR_DE,H_MGT_AR,INDEX_AR,AIRCRAFT,ALTITUDE,SURVEYOR,SURV_HRS,WEATHER,COMMENTS,DEP_CAT,DEP_CAT_DE,SURV_CON,SURV_CON_D,AR_CON,AR_CON_DES,version,geometry
RN_KameshakSpawn.302,209,Aerial,1990.17,1990,1990-05-04T00:00:00,930,1.99005E+11,1990.12,0.25,0.248,,8,,0,16-18,E side of Nordyke Island,E,Estimated,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,2.08,,Schools present but surveyor was unable to enumerate,2,medium (5-8m),3,Fair,3,Fair,0,"LINESTRING (-154.0658714535518 59.17570293614125, -154.06824789015056 59.17453277529823, -154.06927093702325 59.17270595349226)"
RN_KameshakSpawn.303,210,Aerial,1990.18,1990,1990-05-06T00:00:00,840,1.99005E+11,1990.13,0.75,0.866,,1.2,,0,0-5,Inside Bruin Bay,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Bucher,1.33,,Near 2-1^2,1,shallow (<5m),2,Good,3,Fair,0,"LINESTRING (-154.0271959636815 59.37949388545766, -154.02704179487858 59.378654802037595, -154.0267334572727 59.377841920107265, -154.02616817166196 59.37660944891945, -154.02575705485415 59.376058755776576, -154.02478065243557 59.37548182952695, -154.023804250017 59.37500979163433, -154.02251950999252 59.37456397201593, -154.02097782196316 59.374406622511394, -154.01912779632798 59.37435417251378, -154.01727777069274 59.37438039752277, -154.01527357625463 59.37451152226248, -154.01357771942236 59.37487866882754, -154.01254992740277 59.37537693278717, -154.0118818625901 59.37584896555248, -154.01116240817638 59.3765307790198)"
RN_KameshakSpawn.304,211,Aerial,1990.19,1990,1990-05-09T00:00:00,1730,1.99005E+11,1990.14,0.938,0.935,,11.4,,0,0-6,Wrapped around Scott Island,E,Estimated,Kamishak,,24935,Northeast Outer,Area 9,3; Iniskin,Beaver,1500,Morrison,0.75,,,1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.4378757371705 59.63996951674631, -153.4395688350347 59.63924416965961, -153.4407409797099 59.638452863988334, -153.44152240949336 59.63779342829512, -153.4420433626823 59.63687019648351, -153.44191312438508 59.63601288698477, -153.44126193289884 59.63528745409367, -153.43982931162915 59.63475985665552, -153.4377110896125 59.63441898268033, -153.43540120952287 59.63449605481611, -153.43383834995586 59.634957706669915, -153.43162429890273 59.635749095026355, -153.4303219159303 59.636342624007575, -153.42941024784957 59.636936142457955, -153.4288892946606 59.63779342829512)"
RN_KameshakSpawn.305,212,Aerial,1990.19,1990,1990-05-09T00:00:00,1730,1.99005E+11,1990.15,0.312,0.243,,11.4,,0,0-6,Wrapped around Vert Island,E,Estimated,Kamishak,,24935,Northeast Outer,Area 9,3; Iniskin,Beaver,1500,Morrison,0.75,,,1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.44269455416855 59.630340901442025, -153.4411316946016 59.63047281900428, -153.43982931162915 59.63080261063449, -153.4392025666911 59.63122951793222, -153.438657166954 59.63166005366024, -153.43852692865673 59.63258342926764)"
RN_KameshakSpawn.306,213,Aerial,1990.2,1990,1990-05-11T00:00:00,1040,1.99005E+11,1990.16,0.5,0.497,,-1.3,,0,12-Sep,Fortification Bluff,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,6; Fortification Bluff,Com. Spot. Pilot,500,Morrison,2.5,,,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.75825626740365 59.42619402914243, -153.7550469266818 59.42549822422473, -153.75211687660703 59.42524939111178, -153.7475657087257 59.42549769558218, -153.74478738816367 59.426141180415954)"
RN_KameshakSpawn.307,214,Aerial,1990.2,1990,1990-05-11T00:00:00,1040,1.99005E+11,1990.17,0.5,0.51,,-1.3,,0,0,Fortification Bluff,E,Estimated,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Com. Spot. Pilot,500,Morrison,2.5,,,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.78848279336586 59.4229236334924, -153.77939010789026 59.42536899714239, -153.7756014889421 59.426269875909675)"
RN_KameshakSpawn.308,215,Aerial,1990.24,1990,1990-05-12T00:00:00,2030,1.99005E+11,1990.18,0.75,0.747,,10.2,,0,24-Jun,E of Oil Point,E,Estimated,Kamishak,,24990,Oil/Dry Bay,Area 10,2; Oil Bay,Cessna 320,1500,Morrison,1,,,1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.21020287479953 59.63179643897173, -153.20712275972699 59.630712463066295, -153.20490918805004 59.63036661648999, -153.20173297600033 59.6300985179722, -153.1982038515007 59.63018788438348, -153.19414535832607 59.63054534764178, -153.1899104089265 59.63108153536868)"
RN_KameshakSpawn.309,216,Aerial,1990.25,1990,1990-05-13T00:00:00,1030,1.99005E+11,1990.19,0.1,0.255,,2.9,,0,18-24,Oil Reef,E,Estimated,Kamishak,,24990,Oil/Dry Bay,Area 10,2; Oil Bay,Cessna 320,1500,Morrison,1,,,2,medium (5-8m),2,Good,2,Good,0,"LINESTRING (-153.304648802591 59.61843079588884, -153.303371745608 59.61923395000754, -153.30187450638658 59.619903230386434, -153.30042130361286 59.62037171868957, -153.2990561737345 59.62070634917736)"
RN_KameshakSpawn.310,217,Aerial,1990.26,1990,1990-05-13T00:00:00,1420,1.99005E+11,1990.2,0.25,0.219,,4.4,,0,9-Apr,Inside Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,5; Ursus Cove,,1500,Morrison,1.7,,Heavy spawn,1,shallow (<5m),3,Fair,2,Good,0,"LINESTRING (-153.72707017091386 59.44682789215229, -153.72682715203953 59.44636382341227, -153.7260373406981 59.44602350227523, -153.72530828407525 59.4459616253357, -153.7242754538595 59.4459616253357, -153.72354639723665 59.446209132412314, -153.7231211142066 59.44654945167504, -153.72299960476946 59.44695164273718)"
RN_KameshakSpawn.311,218,Aerial,1990.26,1990,1990-05-13T00:00:00,1440,1.99005E+11,1990.21,0.25,0.246,,5.2,,0,0,Entrance to Bruin Bay,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,,1500,Morrison,1.7,,,1,shallow (<5m),3,Fair,1,Excellent,0,"LINESTRING (-153.9823940033371 59.369153068487854, -153.98197478585246 59.36793112587911, -153.98116170324715 59.36668607526856, -153.97986077107868 59.365939022895)"
RN_KameshakSpawn.312,219,Aerial,1990.31,1990,1990-05-29T00:00:00,1510,1.99005E+11,1990.22,0.167,0.18,,0.9,,0,0,Entrance to Bruin Bay,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Morrison,1.42,,Light spawn,1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-153.98933229522606 59.37156032048165, -153.98847000707994 59.371676130075556, -153.98733541741396 59.371676130075556, -153.98633697850792 59.37158348243218, -153.9855200739484 59.37142134844525, -153.98452163504237 59.371097078138604)"
RN_KameshakSpawn.313,220,Aerial,1990.31,1990,1990-05-29T00:00:00,1510,1.99005E+11,1990.23,0.333,0.323,,0.9,,0,0,Contact Point,E,Estimated,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Morrison,1.42,,Light spawn,1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-153.96104942556704 59.352287044067566, -153.95727205888392 59.35353514259808, -153.95282809808023 59.35421590420685)"
RN_KameshakSpawn.314,221,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.24,0.5,0.512,,2.2,,0,0-5,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,Associated with school 1990.91,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.13081429837925 59.239422790953526, -154.129541624623 59.24053127268067, -154.12826895086667 59.24144411283511, -154.12635994023225 59.24294372556733, -154.1243236622221 59.24418248616614, -154.12279645371456 59.24555159007239)"
RN_KameshakSpawn.315,222,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.25a,0.166,0.174,,2.2,,0,0-8,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,"Associated with school 1990.92.  25a, 25b, 25c=.5 miles",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.13845034091705 59.2325754847521, -154.1393412125465 59.23211894862093, -154.13946847992213 59.23153196458529, -154.13883214304397 59.23074930343704, -154.13806853879018 59.23055363533433)"
RN_KameshakSpawn.316,223,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.25b,0.166,0.175,,2.2,,0,0-1,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,"Associated with school 1990.93.  25a, 25b, 25c=.5 miles",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.13997754942466 59.22670526709414, -154.1370503997851 59.22729233447508, -154.13526865652634 59.227161875933135)"
RN_KameshakSpawn.317,224,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.25c,0.166,0.173,,2.2,,0,0-1,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,"Associated with school 1990.94.  25a, 25b, 25c=.5 miles",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.1310688331305 59.22722710526669, -154.13030522887672 59.2275532500572, -154.12941435724733 59.22800984750773, -154.12877802036917 59.22846643882609, -154.12865075299356 59.22924915253384)"
RN_KameshakSpawn.318,225,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.26,0.25,0.248,,2.2,,0,0-8,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,Associated with school 1990.95,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.12076017570448 59.23061885816038, -154.12063290832882 59.22944482814504, -154.12012383882632 59.22879257172767, -154.1183420955675 59.22735756355833)"
RN_KameshakSpawn.319,226,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.27,0.25,0.232,,2.2,,0,0-4,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,Associated with school 1990.96,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.1149058764255 59.225922494817304, -154.11299686579105 59.225531101920744, -154.11197872678602 59.22507447118028, -154.1112151225322 59.224291661357704, -154.11096058778094 59.22357406985482)"
RN_KameshakSpawn.320,227,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.28,0.5,0.391,,2.2,,0,0,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,Associated with school 1990.97,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.13132336788178 59.21913771347486, -154.13183243738433 59.21861575114476, -154.13272330901373 59.218028533947944, -154.13374144801875 59.21763705018408, -154.13526865652634 59.21718031343091, -154.13692313240952 59.21659307145009, -154.1381958061658 59.21639732187005, -154.13870487566837 59.216332071759666, -154.14023208417592 59.21626682152414)"
RN_KameshakSpawn.321,228,Aerial,1990.6b,1990,1990-04-23T00:00:00,1005,1.99004E+11,1990.29,0.6,0.411,,2.2,,0,0,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.17,,Associated with school 1990.98,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.13195970475994 59.217832792629274, -154.13157790263307 59.21718031343091, -154.13132336788178 59.21646257185522, -154.13157790263307 59.215483808933904, -154.13195970475994 59.21457027146312, -154.13272330901373 59.21372196469991, -154.13374144801875 59.21300415014559, -154.13412325014565 59.21274312291583, -154.1347595870238 59.212416836062005)"
RN_KameshakSpawn.322,229,Aerial,1990.23,1990,1990-05-12T00:00:00,1540,1.99005E+11,1990.3,0.31,0.31,,10.2,,0,0-5,Off Tignagvik Point,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,6; Fortification Bluff,Cessna 320,1500,Morrison,2.17,,,1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.7255501008097 59.43599979211598, -153.7245603003087 59.43620670305254, -153.7232022304 59.43626279314791, -153.7221377972284 59.43616930960377, -153.72111006864887 59.43594494804038, -153.7201557492536 59.43557100878387, -153.71971529414807 59.43515967081196, -153.71938495281893 59.4347670253397, -153.71938495281893 59.43415000178867)"
RN_KameshakSpawn.323,230,Aerial,1991.05,1991,1991-04-24T00:00:00,1125,1.99104E+11,1991.01,0.5,0.722,,12,,0,0-5,S of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,400,Bucher,2.75,,Fresh spawn with trailing spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.13609281844884 59.195582571448185, -154.13343976027113 59.19492724159766, -154.13314497602917 59.194070252757435, -154.13235888471726 59.1932132423431, -154.1310814863354 59.192557866880875, -154.12931278088362 59.19250745286122, -154.12793712108774 59.19265869469625, -154.12685624553384 59.193011589698465, -154.12616841563593 59.19401984097734, -154.1264631998779 59.1950784726829, -154.12715102977583 59.195885027124206, -154.12783885967377 59.19669156245555)"
RN_KameshakSpawn.324,231,Aerial,1991.05,1991,1991-04-24T00:00:00,1125,1.99104E+11,1991.02,0.25,0.409,,12,,0,0,S of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,400,Bucher,2.75,,Fresh (just starting) spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.16671498165408 59.18399351820312, -154.16468054517782 59.184540397226066, -154.16274298662896 59.18473926014802, -154.16051479429782 59.18444096532964, -154.1583834798941 59.18364549970702, -154.15731782269228 59.182601422880666)"
RN_KameshakSpawn.325,232,Aerial,1991.15,1991,1991-05-16T00:00:00,1415,1.99105E+11,1991.03,0.5,1.422,,0.7,,0,May-37,Oil Reef,E,Estimated,Kamishak,,24990,Oil/Dry Bay,Area 10,2; Oil Bay,Cessna 185,1500,Morrison,1.17,,Heavy spawn,2,medium (5-8m),3,Fair,2,Good,0,"LINESTRING (-153.28926749960755 59.63319619686286, -153.29042670108552 59.63014352736243, -153.2922814234503 59.62720800555701, -153.29599086817984 59.623450161848645, -153.29970031290947 59.620748951039864, -153.308046563551 59.61534587539285)"
RN_KameshakSpawn.326,233,Aerial,1991.17,1991,1991-05-22T00:00:00,1100,1.99105E+11,1991.04,0.15,0.377,,11.2,,0,0,Knoll Head at ent. of Iniskin,E,Estimated,Kamishak,Iniskin Bay Subdistrict,24985,Iniskin Bay,Area 9,3; Iniskin,Cessna 185,1500,Bucher,1.92,,"Fresh spawn, 800'",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.52045489202027 59.633072652801566, -153.51885436056781 59.63385074256995, -153.51642155276014 59.63404526218446, -153.51539721263055 59.633980422438626, -153.51488352998578 59.6334525249661, -153.51360461740376 59.633137494306794, -153.51226017098372 59.63339685907095, -153.51187604343514 59.63388316258424)"
RN_KameshakSpawn.327,234,Aerial,1991.17,1991,1991-05-22T00:00:00,1120,1.99105E+11,1991.05,0.35,0.45,,11.1,,0,0-6,Ursus Cove,E,Estimated,Kamishak,Ursus Cove Subdistrict,24980,Ursus Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Bucher,1.92,,"Fresh spawn, trailing spawn",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.71620209537704 59.488322595125624, -153.71329978417947 59.4879819540522, -153.71173700122694 59.486505802885084, -153.71196025593446 59.485029586962014, -153.71374629359445 59.48343974354639)"
RN_KameshakSpawn.328,235,Aerial,1991.17,1991,1991-05-22T00:00:00,1130,1.99105E+11,1991.06,0.35,0.572,,11,,0,0,Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Bucher,1.92,,,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.7173183689146 59.45708283032757, -153.71508582183955 59.45765108478779, -153.71082997331814 59.458685219841726, -153.7066021429543 59.459924006782366, -153.70325332234174 59.461174048513996)"
RN_KameshakSpawn.329,236,Aerial,1991.17,1991,1991-05-22T00:00:00,1130,1.99105E+11,1991.07,0.35,0.349,,11,,0,6-Apr,Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Bucher,1.92,,Fresh Spawn,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.73272294373245 59.448103137686104, -153.72468577426224 59.451058743752306)"
RN_KameshakSpawn.330,237,Aerial,1991.17,1991,1991-05-22T00:00:00,1130,1.99105E+11,1991.08,0.7,0.729,,11,,0,9-Apr,Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Bucher,1.92,,Fresh Spawn,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.73093690607243 59.44401033210993, -153.71620209537704 59.45139975854159)"
RN_KameshakSpawn.331,238,Aerial,1991.18,1991,1991-05-24T00:00:00,940,1.99105E+11,1991.09,0.25,0.608,,5.2,,0,17-32,Black Reef,E,Estimated,Kamishak,Iniskin Bay Subdistrict,24985,Iniskin Bay,Area 9,3; Iniskin,Cessna 185,1500,Morrison,2.75,,Moderate to heavy spawn,2,medium (5-8m),2,Good,2,Good,0,"LINESTRING (-153.52866718232036 59.629660959260534, -153.52485767919438 59.62997638245352, -153.51930910016955 59.63047958623323, -153.5148852795165 59.63073809585306, -153.5114823405526 59.63086734991399)"
RN_KameshakSpawn.332,239,Aerial,1991.14,1991,1991-05-15T00:00:00,1310,1.99105E+11,1991.1,0.61,0.616,,3.5,,0,0-10,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Morrison,1.25,,,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.11900260238906 59.238836512461866, -154.11754943347745 59.23641664251691, -154.1157329723379 59.23418276347533, -154.1140376086077 59.232507257838954, -154.11246334228676 59.23095579008853, -154.11210005005887 59.23070754867712)"
RN_KameshakSpawn.333,240,Aerial,1991.06,1991,1991-04-26T00:00:00,1020,1.99104E+11,1991.ES1,0,0.54,,3.5,,0,0-5,Southern Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,2.75,,Evidence of spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.12660751969324 59.19835860638575, -154.12612313005602 59.19786164573842, -154.1255418624914 59.19696709828851, -154.12544498456396 59.19607252732929, -154.12602625212858 59.19522763316987, -154.1263168859109 59.194631224666885, -154.1268981534756 59.19418391143245, -154.1283513223872 59.19353778193946, -154.12941697958905 59.193239564191174, -154.13057951471836 59.192991047405386, -154.13193580570254 59.19274252880549, -154.1326139511946 59.19264312085756)"
RN_KameshakSpawn.334,241,Aerial,1991.08,1991,1991-04-28T00:00:00,1840,1.99104E+11,1991.ES2,0,0.682,,8.1,,0,0-24,Northern Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Beaver,1500,Bucher,0.7,,"Evidence of spawn, (spread north fiom previous sighting)",1,shallow (<5m),4,Poor,4,Poor,0,"LINESTRING (-154.10946012653605 59.22145926457214, -154.1123664643593 59.220416347206395, -154.11401338912577 59.21912507186824, -154.1143040229081 59.21748607487085, -154.11440090083553 59.21594633907427, -154.11352899948858 59.21485358106109, -154.1126570981416 59.213760787941176, -154.11149456301231 59.213015681594364)"
